"Code 1"	"Code 2"	"Code 3"	"Original Source"	"Original Code"	"English Title"	"Chinese Title"	"Japanese Title"	"Korean Title"	"English Definition"	"Chinese Definition"	"Japanese Definition"	"Korean Definition"	"Type"
"21"	"05"	720	"GB 95?"	25	"Pattern of intestinal tract [dryness] with fluid depletion"	"肠道[燥]津亏证"			"It is caused by consumption of body fluid that leads to the failure of the intestine to be moistened. The common clinical manifestations include dry stool like goat stung, no defecation for days, abdominal distension and pain, touchable mass at lower abdomen, thirst, dry tongue with scanty fluid, wiry and unsmooth pulse, etc."	"津液亏损，肠失濡润，以大便干燥如羊屎，多日不便，腹胀作痛，少腹触及包块，口渴，舌干少津，脉弦涩等为常见症的证候。"			"P"
"21"	"05"	721	"GB 95?"	27	"Pattern of dampness obstructing [stagnating] [accumulating] in the intestinal tract"	"湿阻[滞][蕴]肠道证"			"It is caused by accumulation of pathogenic dampness in the intestine that leads to abnormal transportation and transformation. The common clinical manifestations include vague pain and distension of the abdomen, soggy stool or diarrhea, or sticky fishy stool, white and greasy tongue coating, soggy and moderate pulse, etc."	"湿邪蕴阻肠道，传化失常，以腹胀隐痛，大便濡泻，便质粘垢而腥臭，苔白滑，脉濡缓等为常见症的证候。"			"P"
"21"	"05"	800	"GB 95?"	15	"Pattern of anxiety damaging the spleen"	"思伤脾气证"			"It is caused by excessive anxiety that stagnates spleen qi. The common clinical manifestations include dull expression, anorexia, distension of chest, hypochondrium, epigastrium and abdomen, sighing, inhibited discharge of loose stool, wiry pulse, etc."	"思虑太过，脾气郁滞，以神情呆滞，不思饮食，胸胁脘腹作胀，喜叹息，大便不爽，脉弦等为常见症的证候。"			"P"
"21"	"06"		"KCDOM-3"	"U73"	"Stomach disease Pattern"	"胃病證"		"위병증"					"P"
"21"	"06"	100	"KCDOM-3"	"U73.0"	"Stomach qi deficiency pattern"	"胃氣虛證"		"위기허증"	"a pathological change characterized by weakness of stomach qi with impaired appetite and digestion"				"P"
"21"	"06"	110	"KCDOM-3 and GB"	"U73.4"	"Pattern of stomach qi (ascending) counterflow"	"胃气上逆证"		"위기상역증"	"A pathological change characterized by counterflow ascent of stomach qi that causes belching, hiccups, acid regurgitation and vomiting.  It is caused by stimulation of cold and heat that prevents stomach qi from descending and drives it to flow upwards."	"因寒热等刺激，使胃气失于和降而上逆，以呕吐或呃逆、嗳气等为主症的证候。"			"P"
"21"	"06"	200			"Other Stomach Patterns"								"P"
"21"	"06"	201	"KCDOM-3"	"U73.3"	"Pattern of stomach heat"	"胃熱證"		"위열증"	"a pathological change due to impairment of the stomach by pathogenic heat or caused by overeating of hot pungent food"				"P"
"21"	"06"	210	"GB 95?"	19	"Pattern of stomach heat with fluid damage [depletion]"	"胃热津伤［亏］证"			"It is caused by superabundant stomach heat that consumes body fluid. The common clinical manifestations include burning pain of the stomach and epigastrium, thirst with desire to drink, or polyorexia, dry stool, reddish tongue, yellow coating with scanty fluid, rapid pulse, etc."	"胃热炽盛，津液亏损，以胃脘灼痛，口渴欲饮，或消谷善饥，大便干结，舌红苔黄少津，脉数等为常见症的证候。"			"P"
"21"	"06"	300	"KCDOM-3"	"U73.2"	"Pattern of stomach cold"	"胃寒證"		"위한증"	"a pathological change either due to deficiency of stomach yang or caused by direct attack of pathogenic cold, the former being deficiency-cold of the stomach, and the latter, excess-cold in the stomach"				"P"
"21"	"06"	310	"GB 95?"	20	"Pattern of pathogenic cold invading the stomach"	"寒邪犯胃证"			"It is caused by the invasion of pathogenic cold into the the stomach and epigastrium that prevents the stomach from descending normally. The common clinical manifestations include sharp cold pain of the stomach and epigastrium with preference for warmth, vomiting of clear fluid, aversion to cold, cold limbs, white tongue coating, wiry pulse, etc."	"寒邪侵袭胃脘，胃失和降，以胃脘冷痛、痛势急剧、喜温，呕吐清水，恶寒肢冷，苔白，脉弦等为常见症的证候。"			"P"
"21"	"06"	400	"KCDOM-3 and GB"	"U73.1"	"Pattern of stomach yin deficiency / depletion"	"胃阴虚证 / 亏"		"위음허증"	"A pathological change characterized by deficiency of fluid in the stomach with impaired function attributable to intense stomach fire or exuberant heat in a warm disease.  The common clinical manifestations include dry mouth and throat, vague burning pain of the the stomach and epigastrium, or dry vomiting, hiccup, constipation, reddish tongue with scanty fluid, thin and rapid pulse."	"阴液亏虚，胃失濡润、和降，以口燥咽干，饥不欲食，或胃脘嘈杂、痞胀，或胃脘隐隐灼痛，或干呕呃逆，便结，舌红少津，脉细数等为常见症的证候。"			"P"
"21"	"07"		"KCDOM-3"	"U69-U70"	"Lung disease Pattern"	"肺病證"		"폐병증"					"P"
"21"	"07"	"100"	"KCDOM-3"	"U69"	"Lung deficiency Pattern"	"肺虛證"		"폐허증"					"P"
"21"	"07"	110	"KCDOM-3 and GB"	"U69.0"	"Pattern of lung qi deficiency / depletion"	"肺气虚证 / 亏"		"폐기허증"	"A pathological change characterized by deficiency of qi with diminished function of the lung.  The common clinical manifestations include cough weakness, short and heavy breath, aggravation with movement, expectoration of clear thin sputum, low voice, or spontaneous sweating, aversion to wind, pale tongue and weak pulse."	"肺气虚弱，以咳嗽无力，气短而喘，动则尤甚，吐痰清稀，声低，或有自汗，畏风，舌淡，脉弱等为常见症的证候。"			"P"
"21"	"07"	111	"KCDOM-3"	"U69.4"	"Pattern of lung qi debilitation into expiring"	"肺氣衰絶證"		"폐기쇠절증"					"P"
"21"	"07"	120	"KCDOM-3"	"U69.2"	"Pattern of lung yang deficiency"	"肺陽虛證"		"폐양허증"	"a Pattern resulting from deficiency of yang qi to warm the lung, usually manifested by cough, dyspnea and thin expectoration, fear of cold and cold extremities, spontaneous sweating, pale complexion, enlarged tongue with white slippery coating and weak pulse"				"P"
"21"	"07"	130	"KCDOM-3 and GB"	"U69.1"	"Pattern of lung yin deficiency / depletion"	"肺阴虚证 / 亏"		"폐음허증"	"A pathological change characterized by insufficient lung yin with endogenous heat.  The common clinical manifestations include dry cough with scanty sputum, or sticky sputum difficult to be expectorated, or blood in sputum, dry mouth and throat, or dumbness, tidal fever, flushed cheeks, or night sweating, reddish tongue with scanty fluid, thin and rapid pulse."	"肺阴亏虚，虚热内扰，以干咳少痰，或痰粘不易咯出，或痰中带血，口燥咽干，或音哑，潮热颧红，或有盗汗，舌红少津，脉细数等为常见症的证候。"			"P"
"21"	"07"	140	"KCDOM-3"	"U69.3"	"Pattern of dual deficiency of lung qi and yin"	"肺氣陰兩虛證"		"폐기음양허증"					"P"
"21"	"07"	"200"	"KCDOM-3"	"U70"	"Lung excess Pattern"	"肺實證"		"폐실증"	"any excess condition of the lung, attributable to attack of the lung by external wind, cold, dryness, and heat pathogens or obstruction of the lung by phlegm-heat, phlegm-dampness, etc."				"P"
"21"	"07"	211	"GB 95?"	3	"Pattern of lung and defense qi deficiency (insecurity)"	"肺卫气虚（不固）证"			"It is caused by deficiency of lung qi that leads to unconsolidation of defense qi. The common clinical manifestations include aversion to wind, spontaneous sweating, frequent cold, short breath, hypodynamia, pale tongue and weak pulse, etc."	"肺气虚弱，卫表不固，以恶风自汗，时常感冒，气短乏力，舌淡脉弱等为常见症的证候。"			"P"
"21"	"07"	222	"KCDOM-3"	"U70.3"	"Pattern of cold-phlegm obstructing the lung"	"寒痰阻閉證"		"한담조폐증"	"a Pattern marked by cough with profuse phlegm easy to expectorate and a feeling of pressure in the chest, or phlegmatic wheezing, aversion to cold and cold limbs, pale tongue with white slimy or slippery coating, and string-like slippery pulse"				"P"
"21"	"07"	223	"GB 95?"	8	"Pattern of turbid phlegm [dampness] obstructing [accumulating in] the lung"	"痰浊[湿]阻[蕴]肺证"			"It is caused by the accumulation of phlegm dampness that obstructs lung qi. The common clinical manifestations include chest distress, cough and asthma, expectoration of profuse whitish sputum, white greasy coating, wiry and slippery pulse, etc."	"痰湿蕴结，肺气阻滞，以胸闷，咳嗽气喘，吐白痰量多，苔白滑腻，脉弦滑等为常见症的证候。"			"P"
"21"	"07"	224	"GB 95?"	5	"Pattern of intense [congestion] exuberance of lung heat"	"肺热炽[壅]盛证"			"It is caused by superabundant fire and heat that accumulate in the lung. The common clinical manifestations include fever, thirst, cough, rough and heavy breath, or chest pain, pharyngalgia, flaring of nares with scorching breath, constipation, yellow urine, reddish tongue with yellow coating, and rapid pulse, etc."	"火热炽盛，壅积于肺，以发热口渴，咳嗽，气粗而喘，或有胸痛、咽痛，鼻煽气灼，便秘尿黄，舌红苔黄，脉数等为常见症的证候。"			"P"
"21"	"07"	225	"KCDOM-3 and GB"	"U70.4"	"Pattern of phlegm-heat obstructing the lung"	"痰热壅肺证"		"담열옹폐증"	"A pattern marked by cough, dyspnea, expectoration of thick, yellow or blood-stained sputum, chest pain, reddened tongue with yellowish slimy coating and rapid slippery pulse"	"痰热交结，壅积于肺，以发热口渴，咳嗽气喘，吐痰黄稠，胸闷，舌红苔黄腻，脉滑数等为常见症的证候。"			"P"
"21"	"07"	226	"GB 95?"	6	"Pattern of lung heat transmitting into the intestine"	"肺热移肠证"			"It is caused by superabundant lung heat that prevents the intestine to transport. The common clinical manifestations include fever, thirst, cough, asthma, abdominal distension, constipation, reddish tongue, yellow tongue coating, rapid or excess pulse, etc."	"肺热炽盛，肠失传导，以发热口渴，咳嗽气喘，腹胀便秘，舌红苔黄，脉数或实等为常见症的证候。"			"P"
"21"	"07"	241	"KCDOM-3"	"U70.5"	"Pattern of water-cold invading the lung"	"水寒犯肺證"		"수한범폐증"					"P"
"21"	"07"	251	"KCDOM-3"	"U70.1"	"Pattern of wind-heat invading the lung"	"風熱犯肺證"		"풍열범폐증"	"a Pattern marked by fever with mild chilliness, headache, sore throat, cough, reddened tip of the tongue with thin yellowish coating, and rapid floating pulse"				"P"
"21"	"07"	252	"KCDOM-3"	"U70.0"	"Pattern of wind-cold fettering the lung"	"風寒束肺證"		"풍한속폐증"	"a pathological change characterized by attack of wind-cold which impairs the normal flow of lung qi"				"P"
"21"	"07"	261	"KCDOM-3"	"U70.2"	"Pattern of dryness pathogen invading the lung"	"燥邪犯肺證"		"조사범폐증"	"a Pattern marked by dry cough without sputum or with scanty sticky sputum difficult to expectorate, chest pain, mild chills and fever, thirst, dry lips, mouth, throat and nose, and floating pulse"				"P"
"21"	"07"	262	"GB 95?"	10	"Pattern of lung dryness with intestinal block"	"肺燥肠闭证"			"It is caused by lung dryness that leads to fluid consumption and obstruction of fu-organ qi. The common clinical manifestations include cough, thirst, asthma, constipation, distension, fullness and pain of abdomen, dry yellow coating, deep and replete pulse, etc."	"肺燥津亏，腑气闭塞，以咳嗽，口渴，气喘，便秘不通，腹胀满痛，苔黄燥，脉沉实等为常见症的证候。"			"P"
"21"	"07"	271	"GB 95?"	9	"Pattern of exterior cold with lung heat"	"表寒肺热证"			"It is caused by the affection of pathogenic cold that leads to interior stagnation of lung heat. The common clinical manifestations include aversion to cold with fever, thirst, no sweating, restlessness, cough and asthma, chest distress, yellow and white tongue coating, floating and rapid pulse, etc."	"寒邪外束，肺热内郁，以恶寒发热，口渴，无汗，烦躁，咳嗽气喘，胸闷，苔黄白，脉浮数等为常见症的证候。"			"P"
"21"	"07"	281	"GB 95?"	4	"Pattern of yin deficiency with lung dryness"	"阴虚肺燥证"			"It is caused by deficiency of yin fluid that fails to moisten the lung, resulting in lung dryness. The common clinical manifestations include dry mouth and throat, dry cough with scanty sputum, itch of throat, dry nose, scanty tongue coating and fluid, floating, thin and rapid pulse, etc."	"阴液亏虚，肺燥失润，以咽干口燥，干咳少痰，喉痒鼻燥，少苔少津，脉浮细数等为常见症的证候。"			"P"
"21"	"08"		"KCDOM-3"	"U74"	"Large Intestine disease Pattern"	"大腸病證"		"대장병증"					"P"
"21"	"08"	100	"KCDOM-3"	"U74.3"	"Pattern of large intestinal excess heat"	"大腸實熱證"		"대장실열증"	"a pathological change characterized by exuberant pathogenic heat obstructing the bowel qi"				"P"
"21"	"08"	110	"KCDOM-3"	"U74.2"	"Pattern of large intestinal dampness-heat"	"大腸濕熱證"		"대장습열증"	"a pathological change characterized by accumulation of dampness-heat in the large intestine which impairs the qi movement, damages the intestinal blood vessels, and causes abnormal bowel evacuations"				"P"
"21"	"08"	200	"KCDOM-3"	"U74.1"	"Pattern of large intestinal deficiency cold"	"大腸虛寒證"		"대장허한증"	"a pathological change in which debilitation of yang qi in the large intestine leads to endogenous cold and causes abnormal bowel evacuations"				"P"
"21"	"08"	300	"KCDOM-3"	"U74.0"	"Pattern of large intestinal fluid deficiency"	"大腸津虧證"		"대장진휴증"	"a Pattern marked by constipation or difficulty in defecation accompanied by dry throat and reddened tongue with scanty coating"				"P"
"21"	"09"		"KCDOM-3"	"U71"	"Kidney disease Pattern"	"腎病證"		"신병증"					"P"
